"index","average_price","devex value (USD)","volume","date"
2532,9945,34.8075,68,2022-02-17 00:00:00.000
2533,9906,34.671,72,2022-02-18 00:00:00.000
2534,9432,33.012,76,2022-02-19 00:00:00.000
2535,9493,33.225500000000004,70,2022-02-20 00:00:00.000
2536,8568,29.988,82,2022-02-21 00:00:00.000
2537,9320,32.62,69,2022-02-22 00:00:00.000
2538,9266,32.431,73,2022-02-23 00:00:00.000
2539,9700,33.95,53,2022-02-24 00:00:00.000
2540,9281,32.4835,77,2022-02-25 00:00:00.000
2541,9179,32.1265,64,2022-02-26 00:00:00.000
2542,10262,35.917,84,2022-02-27 00:00:00.000
2543,9393,32.8755,62,2022-02-28 00:00:00.000
2544,10045,35.1575,76,2022-03-01 00:00:00.000
2545,9046,31.661,51,2022-03-02 00:00:00.000
2546,9554,33.439,72,2022-03-03 00:00:00.000
2547,10022,35.077,69,2022-03-04 00:00:00.000
2548,9460,33.11,73,2022-03-05 00:00:00.000
2549,9466,33.131,80,2022-03-06 00:00:00.000
2550,9929,34.7515,66,2022-03-07 00:00:00.000
2551,9438,33.033,56,2022-03-08 00:00:00.000
2552,9395,32.8825,51,2022-03-09 00:00:00.000
2553,9448,33.068,59,2022-03-10 00:00:00.000
2554,9643,33.7505,67,2022-03-11 00:00:00.000
2555,9795,34.2825,82,2022-03-12 00:00:00.000
2556,9700,33.95,79,2022-03-13 00:00:00.000
2557,9347,32.7145,77,2022-03-14 00:00:00.000
2558,10005,35.0175,65,2022-03-15 00:00:00.000
2559,9887,34.6045,58,2022-03-16 00:00:00.000
2560,9915,34.7025,57,2022-03-17 00:00:00.000
2561,9456,33.096000000000004,74,2022-03-18 00:00:00.000
2562,9677,33.8695,85,2022-03-19 00:00:00.000
2563,9535,33.3725,99,2022-03-20 00:00:00.000
2564,10327,36.1445,85,2022-03-21 00:00:00.000
2565,10107,35.3745,71,2022-03-22 00:00:00.000
2566,10538,36.883,55,2022-03-23 00:00:00.000
2567,10744,37.604,85,2022-03-24 00:00:00.000
2568,11385,39.847500000000004,63,2022-03-25 00:00:00.000
2569,11247,39.3645,21,2022-03-26 00:00:00.000
2570,12016,42.056,94,2022-03-27 00:00:00.000
2571,12344,43.204,53,2022-03-28 00:00:00.000
2572,12622,44.177,69,2022-03-29 00:00:00.000
2573,12749,44.6215,72,2022-03-30 00:00:00.000
2574,12974,45.409,69,2022-03-31 00:00:00.000
2575,11248,39.368,66,2022-04-01 00:00:00.000
2576,11992,41.972,101,2022-04-02 00:00:00.000
2577,11880,41.58,74,2022-04-03 00:00:00.000
2578,11533,40.365500000000004,74,2022-04-04 00:00:00.000
2579,12226,42.791000000000004,63,2022-04-05 00:00:00.000
2580,11332,39.662,50,2022-04-06 00:00:00.000
2581,11216,39.256,86,2022-04-07 00:00:00.000
2582,10897,38.1395,66,2022-04-08 00:00:00.000
2583,11122,38.927,79,2022-04-09 00:00:00.000
2584,11232,39.312,73,2022-04-10 00:00:00.000
2585,10811,37.8385,79,2022-04-11 00:00:00.000
2586,11236,39.326,66,2022-04-12 00:00:00.000
2587,10904,38.164,54,2022-04-13 00:00:00.000
2588,10903,38.1605,83,2022-04-14 00:00:00.000
2589,11051,38.6785,74,2022-04-15 00:00:00.000
2590,10905,38.167500000000004,102,2022-04-16 00:00:00.000
2591,10624,37.184,102,2022-04-17 00:00:00.000
2592,10361,36.2635,76,2022-04-18 00:00:00.000
2593,10701,37.4535,64,2022-04-19 00:00:00.000
2594,10086,35.301,92,2022-04-20 00:00:00.000
2595,11253,39.3855,60,2022-04-21 00:00:00.000
2596,10765,37.6775,72,2022-04-22 00:00:00.000
2597,10087,35.3045,80,2022-04-23 00:00:00.000
2598,14253,49.8855,101,2022-04-24 00:00:00.000
2599,11012,38.542,70,2022-04-25 00:00:00.000
2600,11009,38.5315,74,2022-04-26 00:00:00.000
2601,10526,36.841,67,2022-04-27 00:00:00.000
2602,11174,39.109,74,2022-04-28 00:00:00.000
2603,10864,38.024,88,2022-04-29 00:00:00.000
2604,10622,37.177,82,2022-04-30 00:00:00.000
2605,10156,35.546,90,2022-05-01 00:00:00.000
2606,10782,37.737,91,2022-05-02 00:00:00.000
2607,10818,37.863,59,2022-05-03 00:00:00.000
2608,10944,38.304,90,2022-05-04 00:00:00.000
2609,9856,34.496,87,2022-05-05 00:00:00.000
2610,9919,34.7165,46,2022-05-06 00:00:00.000
2611,9678,33.873,23,2022-05-07 00:00:00.000
2612,9392,32.872,17,2022-05-08 00:00:00.000
2613,10759,37.6565,23,2022-05-09 00:00:00.000
2614,10066,35.231,11,2022-05-10 00:00:00.000
2615,9013,31.5455,18,2022-05-11 00:00:00.000
2616,8736,30.576,21,2022-05-12 00:00:00.000
2617,8778,30.723,20,2022-05-13 00:00:00.000
2618,8294,29.029,116,2022-05-14 00:00:00.000
2619,9212,32.242,11,2022-05-15 00:00:00.000
2620,8240,28.84,16,2022-05-16 00:00:00.000
2621,9158,32.053,12,2022-05-17 00:00:00.000
2622,8126,28.441,15,2022-05-18 00:00:00.000
2623,8615,30.1525,13,2022-05-19 00:00:00.000
2624,7901,27.6535,27,2022-05-20 00:00:00.000
2625,8216,28.756,24,2022-05-21 00:00:00.000
2626,7782,27.237000000000002,25,2022-05-22 00:00:00.000
2627,7379,25.8265,29,2022-05-23 00:00:00.000
2628,7955,27.8425,23,2022-05-24 00:00:00.000
2629,8564,29.974,17,2022-05-25 00:00:00.000
2630,8340,29.19,20,2022-05-26 00:00:00.000
2631,7808,27.328,26,2022-05-27 00:00:00.000
2632,7777,27.2195,20,2022-05-28 00:00:00.000
2633,6775,23.712500000000002,68,2022-05-29 00:00:00.000
2634,7232,25.312,41,2022-05-30 00:00:00.000
2635,7605,26.6175,30,2022-05-31 00:00:00.000
2636,7890,27.615000000000002,17,2022-06-01 00:00:00.000
2637,7398,25.893,20,2022-06-02 00:00:00.000
2638,8050,28.175,23,2022-06-03 00:00:00.000
2639,7404,25.914,19,2022-06-04 00:00:00.000
2640,7686,26.901,15,2022-06-05 00:00:00.000
2641,7629,26.7015,26,2022-06-06 00:00:00.000
2642,7141,24.9935,23,2022-06-07 00:00:00.000
2643,7919,27.7165,10,2022-06-08 00:00:00.000
2644,7274,25.459,24,2022-06-09 00:00:00.000
2645,7284,25.494,26,2022-06-10 00:00:00.000
2646,6755,23.642500000000002,24,2022-06-11 00:00:00.000
2647,7292,25.522000000000002,23,2022-06-12 00:00:00.000
2648,7411,25.9385,21,2022-06-13 00:00:00.000
2649,7231,25.308500000000002,18,2022-06-14 00:00:00.000
2650,7496,26.236,18,2022-06-15 00:00:00.000
2651,7313,25.5955,16,2022-06-16 00:00:00.000
2652,7794,27.279,25,2022-06-17 00:00:00.000
2653,7647,26.7645,19,2022-06-18 00:00:00.000
2654,6750,23.625,22,2022-06-19 00:00:00.000
2655,7614,26.649,21,2022-06-20 00:00:00.000
2656,8010,28.035,21,2022-06-21 00:00:00.000
2657,7211,25.238500000000002,22,2022-06-22 00:00:00.000
2658,7188,25.158,18,2022-06-23 00:00:00.000
2659,7468,26.138,24,2022-06-24 00:00:00.000
2660,7412,25.942,18,2022-06-25 00:00:00.000
2661,6993,24.4755,31,2022-06-26 00:00:00.000
2662,7416,25.956,23,2022-06-27 00:00:00.000
2663,7059,24.706500000000002,14,2022-06-28 00:00:00.000
2664,6794,23.779,11,2022-06-29 00:00:00.000
2665,7350,25.725,20,2022-06-30 00:00:00.000
2666,6800,23.8,27,2022-07-01 00:00:00.000
2667,6633,23.215500000000002,10,2022-07-02 00:00:00.000
2668,13559,47.4565,18,2022-07-03 00:00:00.000
2669,7286,25.501,22,2022-07-04 00:00:00.000
2670,7184,25.144000000000002,12,2022-07-05 00:00:00.000
2671,7413,25.9455,23,2022-07-06 00:00:00.000
2672,6878,24.073,32,2022-07-07 00:00:00.000
2673,7524,26.334,14,2022-07-08 00:00:00.000
2674,7392,25.872,22,2022-07-09 00:00:00.000
2675,7726,27.041,23,2022-07-10 00:00:00.000
2676,7504,26.264,22,2022-07-11 00:00:00.000
2677,6956,24.346,30,2022-07-12 00:00:00.000
2678,6804,23.814,21,2022-07-13 00:00:00.000
2679,6860,24.01,22,2022-07-14 00:00:00.000
2680,6822,23.877,26,2022-07-15 00:00:00.000
2681,7781,27.2335,16,2022-07-16 00:00:00.000
2682,6914,24.199,99,2022-07-17 00:00:00.000
2683,6723,23.5305,82,2022-07-18 00:00:00.000
2684,7130,24.955000000000002,12,2022-07-19 00:00:00.000
2685,6045,21.1575,33,2022-07-20 00:00:00.000
2686,5840,20.44,29,2022-07-21 00:00:00.000
2687,6654,23.289,22,2022-07-22 00:00:00.000
2688,6417,22.459500000000002,34,2022-07-23 00:00:00.000
2689,6937,24.2795,21,2022-07-24 00:00:00.000
2690,6334,22.169,20,2022-07-25 00:00:00.000
2691,6181,21.6335,20,2022-07-26 00:00:00.000
2692,5957,20.8495,26,2022-07-27 00:00:00.000
2693,5696,19.936,37,2022-07-28 00:00:00.000
2694,5219,18.2665,20,2022-07-29 00:00:00.000
2695,5650,19.775000000000002,26,2022-07-30 00:00:00.000
2696,6069,21.241500000000002,21,2022-07-31 00:00:00.000
2697,5281,18.4835,23,2022-08-01 00:00:00.000
2698,5479,19.1765,20,2022-08-02 00:00:00.000
2699,5425,18.9875,24,2022-08-03 00:00:00.000
2700,5405,18.9175,21,2022-08-04 00:00:00.000
2701,5347,18.7145,16,2022-08-05 00:00:00.000
2702,5387,18.8545,27,2022-08-06 00:00:00.000
2703,5438,19.033,21,2022-08-07 00:00:00.000
2704,5165,18.0775,17,2022-08-08 00:00:00.000
2705,5392,18.872,18,2022-08-09 00:00:00.000
2706,5602,19.607,16,2022-08-10 00:00:00.000
2707,6197,21.6895,24,2022-08-11 00:00:00.000
2708,5735,20.0725,30,2022-08-12 00:00:00.000
2709,5362,18.767,18,2022-08-13 00:00:00.000
2710,6090,21.315,16,2022-08-14 00:00:00.000
2711,6500,22.75,24,2022-08-15 00:00:00.000
2712,5998,20.993000000000002,12,2022-08-16 00:00:00.000
2713,5958,20.853,18,2022-08-17 00:00:00.000
2714,6718,23.513,8,2022-08-18 00:00:00.000
2715,5984,20.944,15,2022-08-19 00:00:00.000
2716,6010,21.035,15,2022-08-20 00:00:00.000
2717,5846,20.461000000000002,11,2022-08-21 00:00:00.000
2718,6373,22.305500000000002,16,2022-08-22 00:00:00.000
2719,5615,19.6525,15,2022-08-23 00:00:00.000
2720,8873,31.055500000000002,19,2022-08-24 00:00:00.000
2721,6207,21.7245,10,2022-08-25 00:00:00.000
2722,6842,23.947,10,2022-08-26 00:00:00.000
2723,6452,22.582,18,2022-08-27 00:00:00.000
2724,7139,24.9865,10,2022-08-28 00:00:00.000
2725,6549,22.9215,12,2022-08-29 00:00:00.000
2726,6735,23.5725,8,2022-08-30 00:00:00.000
2727,6429,22.5015,10,2022-08-31 00:00:00.000
2728,6299,22.0465,10,2022-09-01 00:00:00.000
2729,6518,22.813,15,2022-09-02 00:00:00.000
2730,5648,19.768,16,2022-09-03 00:00:00.000
2731,5664,19.824,15,2022-09-04 00:00:00.000
2732,6344,22.204,14,2022-09-05 00:00:00.000
2733,6342,22.197,8,2022-09-06 00:00:00.000
2734,6356,22.246000000000002,9,2022-09-07 00:00:00.000
2735,5693,19.9255,12,2022-09-08 00:00:00.000
2736,6249,21.8715,21,2022-09-09 00:00:00.000
2737,6241,21.8435,21,2022-09-10 00:00:00.000
2738,6088,21.308,11,2022-09-11 00:00:00.000
2739,5998,20.993000000000002,12,2022-09-12 00:00:00.000
2740,5857,20.4995,12,2022-09-13 00:00:00.000
2741,5709,19.9815,14,2022-09-14 00:00:00.000
2742,6620,23.17,13,2022-09-15 00:00:00.000
2743,6443,22.5505,10,2022-09-16 00:00:00.000
2744,16790,58.765,19,2022-09-17 00:00:00.000
2745,5595,19.5825,12,2022-09-18 00:00:00.000
2746,5710,19.985,10,2022-09-19 00:00:00.000
2747,5957,20.8495,8,2022-09-20 00:00:00.000
2748,6026,21.091,8,2022-09-21 00:00:00.000
2749,5661,19.8135,16,2022-09-22 00:00:00.000
2750,5792,20.272000000000002,19,2022-09-23 00:00:00.000
2751,5519,19.3165,19,2022-09-24 00:00:00.000
2752,5506,19.271,11,2022-09-25 00:00:00.000
2753,5244,18.354,13,2022-09-26 00:00:00.000
2754,5349,18.7215,12,2022-09-27 00:00:00.000
2755,5233,18.3155,16,2022-09-28 00:00:00.000
2756,5786,20.251,11,2022-09-29 00:00:00.000
2757,5013,17.5455,15,2022-09-30 00:00:00.000
2758,5312,18.592,12,2022-10-01 00:00:00.000
2759,5678,19.873,18,2022-10-02 00:00:00.000
2760,5343,18.7005,28,2022-10-03 00:00:00.000
2761,5302,18.557000000000002,22,2022-10-04 00:00:00.000
2762,5087,17.8045,20,2022-10-05 00:00:00.000
2763,5175,18.1125,21,2022-10-06 00:00:00.000
2764,5577,19.5195,31,2022-10-07 00:00:00.000
2765,5871,20.5485,14,2022-10-08 00:00:00.000
2766,5448,19.068,25,2022-10-09 00:00:00.000
2767,5660,19.81,13,2022-10-10 00:00:00.000
2768,6049,21.1715,9,2022-10-11 00:00:00.000
2769,5999,20.9965,14,2022-10-12 00:00:00.000
2770,5820,20.37,15,2022-10-13 00:00:00.000
2771,6013,21.0455,18,2022-10-14 00:00:00.000
2772,5696,19.936,20,2022-10-15 00:00:00.000
2773,5161,18.0635,20,2022-10-16 00:00:00.000
2774,5380,18.830000000000002,14,2022-10-17 00:00:00.000
2775,6088,21.308,18,2022-10-18 00:00:00.000
2776,6092,21.322,11,2022-10-19 00:00:00.000
2777,5699,19.9465,15,2022-10-20 00:00:00.000
2778,5609,19.6315,16,2022-10-21 00:00:00.000
2779,5529,19.3515,24,2022-10-22 00:00:00.000
2780,5580,19.53,14,2022-10-23 00:00:00.000
2781,6346,22.211000000000002,10,2022-10-24 00:00:00.000
2782,6582,23.037,10,2022-10-25 00:00:00.000
2783,6131,21.4585,9,2022-10-26 00:00:00.000
2784,6414,22.449,10,2022-10-27 00:00:00.000
2785,5952,20.832,13,2022-10-28 00:00:00.000
2786,5532,19.362000000000002,15,2022-10-29 00:00:00.000
2787,6093,21.3255,16,2022-10-30 00:00:00.000
2788,5699,19.9465,10,2022-10-31 00:00:00.000
2789,6453,22.5855,13,2022-11-01 00:00:00.000
2790,6671,23.3485,11,2022-11-02 00:00:00.000
2791,6349,22.2215,8,2022-11-03 00:00:00.000
2792,6629,23.2015,14,2022-11-04 00:00:00.000
2793,6245,21.8575,14,2022-11-05 00:00:00.000
2794,6238,21.833000000000002,11,2022-11-06 00:00:00.000
2795,5800,20.3,6,2022-11-07 00:00:00.000
2796,7196,25.186,12,2022-11-08 00:00:00.000
2797,6743,23.6005,20,2022-11-09 00:00:00.000
2798,7584,26.544,8,2022-11-10 00:00:00.000
2799,7109,24.8815,10,2022-11-11 00:00:00.000
2800,6866,24.031,13,2022-11-12 00:00:00.000
2801,7064,24.724,13,2022-11-13 00:00:00.000
2802,7228,25.298000000000002,7,2022-11-14 00:00:00.000
2803,8004,28.014,8,2022-11-15 00:00:00.000
2804,8089,28.311500000000002,9,2022-11-16 00:00:00.000
2805,8349,29.2215,12,2022-11-17 00:00:00.000
2806,7181,25.1335,18,2022-11-18 00:00:00.000
2807,7665,26.8275,17,2022-11-19 00:00:00.000
2808,8849,30.9715,5,2022-11-20 00:00:00.000
2809,7895,27.6325,11,2022-11-21 00:00:00.000
2810,5628,19.698,6,2022-11-22 00:00:00.000
2811,7275,25.462500000000002,10,2022-11-23 00:00:00.000
2812,7163,25.0705,78,2022-11-24 00:00:00.000
2813,7344,25.704,49,2022-11-25 00:00:00.000
2814,7541,26.3935,70,2022-11-26 00:00:00.000
2815,7456,26.096,55,2022-11-27 00:00:00.000
2816,7288,25.508,42,2022-11-28 00:00:00.000
2817,7224,25.284,53,2022-11-29 00:00:00.000
2818,7389,25.8615,44,2022-11-30 00:00:00.000
2819,7219,25.2665,53,2022-12-01 00:00:00.000
2820,7152,25.032,52,2022-12-02 00:00:00.000
2821,7927,27.744500000000002,27,2022-12-03 00:00:00.000
2822,8303,29.0605,40,2022-12-04 00:00:00.000
2823,9039,31.6365,35,2022-12-05 00:00:00.000
2824,8759,30.6565,21,2022-12-06 00:00:00.000
2825,9330,32.655,35,2022-12-07 00:00:00.000
2826,8696,30.436,25,2022-12-08 00:00:00.000
2827,9177,32.1195,34,2022-12-09 00:00:00.000
2828,8868,31.038,52,2022-12-10 00:00:00.000
2829,8719,30.5165,48,2022-12-11 00:00:00.000
2830,8398,29.393,45,2022-12-12 00:00:00.000
2831,9558,33.453,31,2022-12-13 00:00:00.000
2832,9507,33.2745,32,2022-12-14 00:00:00.000
2833,9591,33.5685,35,2022-12-15 00:00:00.000
2834,9620,33.67,33,2022-12-16 00:00:00.000
2835,10013,35.045500000000004,35,2022-12-17 00:00:00.000
2836,10028,35.098,58,2022-12-18 00:00:00.000
2837,9987,34.9545,31,2022-12-19 00:00:00.000
2838,10319,36.1165,31,2022-12-20 00:00:00.000
2839,9993,34.975500000000004,43,2022-12-21 00:00:00.000
2840,10212,35.742,34,2022-12-22 00:00:00.000
2841,10206,35.721000000000004,59,2022-12-23 00:00:00.000
2842,10390,36.365,38,2022-12-24 00:00:00.000
2843,10761,37.6635,123,2022-12-25 00:00:00.000
2844,10840,37.94,78,2022-12-26 00:00:00.000
2845,10444,36.554,66,2022-12-27 00:00:00.000
2846,10551,36.9285,52,2022-12-28 00:00:00.000
2847,10394,36.379,60,2022-12-29 00:00:00.000
2848,11166,39.081,64,2022-12-30 00:00:00.000
2849,10962,38.367,75,2022-12-31 00:00:00.000
2850,11289,39.5115,63,2023-01-01 00:00:00.000
2851,11551,40.4285,49,2023-01-02 00:00:00.000
2852,11481,40.1835,42,2023-01-03 00:00:00.000
2853,11785,41.2475,45,2023-01-04 00:00:00.000
2854,11409,39.9315,46,2023-01-05 00:00:00.000
2855,11205,39.2175,67,2023-01-06 00:00:00.000
2856,11251,39.3785,53,2023-01-07 00:00:00.000
2857,11542,40.397,54,2023-01-08 00:00:00.000
2858,11680,40.88,55,2023-01-09 00:00:00.000
2859,11422,39.977000000000004,41,2023-01-10 00:00:00.000
2860,11830,41.405,37,2023-01-11 00:00:00.000
2861,12030,42.105000000000004,34,2023-01-12 00:00:00.000
2862,12667,44.3345,64,2023-01-13 00:00:00.000
2863,11957,41.8495,47,2023-01-14 00:00:00.000
2864,11757,41.1495,75,2023-01-15 00:00:00.000
2865,11472,40.152,51,2023-01-16 00:00:00.000
2866,11235,39.3225,57,2023-01-17 00:00:00.000
2867,11188,39.158,45,2023-01-18 00:00:00.000
2868,10404,36.414,54,2023-01-19 00:00:00.000
2869,10600,37.1,53,2023-01-20 00:00:00.000
2870,10189,35.661500000000004,57,2023-01-21 00:00:00.000
2871,10107,35.3745,62,2023-01-22 00:00:00.000
2872,10395,36.3825,42,2023-01-23 00:00:00.000
2873,9423,32.9805,54,2023-01-24 00:00:00.000
2874,8763,30.6705,47,2023-01-25 00:00:00.000
2875,8211,28.738500000000002,58,2023-01-26 00:00:00.000
2876,8446,29.561,59,2023-01-27 00:00:00.000
2877,8229,28.8015,63,2023-01-28 00:00:00.000
2878,8199,28.6965,63,2023-01-29 00:00:00.000
2879,8018,28.063,38,2023-01-30 00:00:00.000
2880,8300,29.05,35,2023-01-31 00:00:00.000
2881,8199,28.6965,47,2023-02-01 00:00:00.000
2882,8352,29.232,40,2023-02-02 00:00:00.000
2883,8367,29.2845,35,2023-02-03 00:00:00.000
2884,9008,31.528000000000002,55,2023-02-04 00:00:00.000
2885,9044,31.654,49,2023-02-05 00:00:00.000
2886,9036,31.626,39,2023-02-06 00:00:00.000
2887,9072,31.752,24,2023-02-07 00:00:00.000
2888,8784,30.744,27,2023-02-08 00:00:00.000
2889,9389,32.8615,31,2023-02-09 00:00:00.000
2890,9128,31.948,41,2023-02-10 00:00:00.000
2891,8216,28.756,47,2023-02-11 00:00:00.000
2892,8628,30.198,44,2023-02-12 00:00:00.000
2893,8442,29.547,38,2023-02-13 00:00:00.000
2894,8455,29.5925,38,2023-02-14 00:00:00.000
2895,8577,30.0195,46,2023-02-15 00:00:00.000
2896,8751,30.6285,41,2023-02-16 00:00:00.000
2897,8289,29.0115,46,2023-02-17 00:00:00.000
2898,8623,30.180500000000002,40,2023-02-18 00:00:00.000
2899,8168,28.588,56,2023-02-19 00:00:00.000
2900,7856,27.496000000000002,42,2023-02-20 00:00:00.000
2901,7176,25.116,59,2023-02-21 00:00:00.000
2902,7118,24.913,38,2023-02-22 00:00:00.000
2903,6965,24.3775,72,2023-02-23 00:00:00.000
2904,7127,24.9445,44,2023-02-24 00:00:00.000
2905,6890,24.115000000000002,51,2023-02-25 00:00:00.000
2906,7261,25.4135,39,2023-02-26 00:00:00.000
2907,7129,24.9515,35,2023-02-27 00:00:00.000
2908,7303,25.5605,74,2023-02-28 00:00:00.000
2909,6899,24.1465,33,2023-03-01 00:00:00.000
2910,6902,24.157,35,2023-03-02 00:00:00.000
2911,7323,25.6305,51,2023-03-03 00:00:00.000
2912,8004,28.014,77,2023-03-04 00:00:00.000
2913,7951,27.828500000000002,47,2023-03-05 00:00:00.000
2914,7289,25.5115,45,2023-03-06 00:00:00.000
2915,7039,24.6365,40,2023-03-07 00:00:00.000
2916,7425,25.9875,55,2023-03-08 00:00:00.000
2917,7384,25.844,32,2023-03-09 00:00:00.000
2918,7498,26.243000000000002,31,2023-03-10 00:00:00.000
2919,7079,24.776500000000002,41,2023-03-11 00:00:00.000
2920,6901,24.1535,30,2023-03-12 00:00:00.000
2921,6882,24.087,40,2023-03-13 00:00:00.000
2922,7491,26.2185,53,2023-03-14 00:00:00.000
2923,7297,25.5395,23,2023-03-15 00:00:00.000
2924,7321,25.6235,32,2023-03-16 00:00:00.000
2925,6899,24.1465,42,2023-03-17 00:00:00.000
2926,7029,24.6015,35,2023-03-18 00:00:00.000
2927,7293,25.5255,36,2023-03-19 00:00:00.000
2928,7719,27.0165,32,2023-03-20 00:00:00.000
2929,7830,27.405,24,2023-03-21 00:00:00.000
2930,7049,24.6715,35,2023-03-22 00:00:00.000
2931,7655,26.7925,31,2023-03-23 00:00:00.000
2932,8152,28.532,49,2023-03-24 00:00:00.000
2933,9130,31.955000000000002,79,2023-03-25 00:00:00.000
2934,9801,34.3035,69,2023-03-26 00:00:00.000
2935,8581,30.0335,30,2023-03-27 00:00:00.000
2936,8534,29.869,29,2023-03-28 00:00:00.000
2937,8921,31.2235,25,2023-03-29 00:00:00.000
2938,3667,12.8345,65,2023-03-30 00:00:00.000
2939,8274,28.959,36,2023-03-31 00:00:00.000
2940,8414,29.449,48,2023-04-01 00:00:00.000
2941,8515,29.802500000000002,43,2023-04-02 00:00:00.000
2942,8317,29.1095,44,2023-04-03 00:00:00.000
2943,8443,29.5505,27,2023-04-04 00:00:00.000
2944,7620,26.67,46,2023-04-05 00:00:00.000
2945,7731,27.058500000000002,59,2023-04-06 00:00:00.000
2946,7595,26.5825,33,2023-04-07 00:00:00.000
2947,6806,23.821,46,2023-04-08 00:00:00.000
2948,6697,23.4395,44,2023-04-09 00:00:00.000
2949,6729,23.5515,40,2023-04-10 00:00:00.000
2950,6840,23.94,31,2023-04-11 00:00:00.000
2951,6750,23.625,29,2023-04-12 00:00:00.000
2952,6742,23.597,36,2023-04-13 00:00:00.000
2953,6673,23.3555,48,2023-04-14 00:00:00.000
2954,6849,23.9715,39,2023-04-15 00:00:00.000
2955,7039,24.6365,34,2023-04-16 00:00:00.000
2956,6710,23.485,27,2023-04-17 00:00:00.000
2957,6508,22.778000000000002,34,2023-04-18 00:00:00.000
2958,6670,23.345,32,2023-04-19 00:00:00.000
2959,6550,22.925,30,2023-04-20 00:00:00.000
2960,6744,23.604,32,2023-04-21 00:00:00.000
2961,6756,23.646,39,2023-04-22 00:00:00.000
2962,7181,25.1335,35,2023-04-23 00:00:00.000
2963,6899,24.1465,32,2023-04-24 00:00:00.000
2964,7151,25.0285,25,2023-04-25 00:00:00.000
2965,7175,25.1125,32,2023-04-26 00:00:00.000
2966,6845,23.9575,30,2023-04-27 00:00:00.000
2967,6574,23.009,27,2023-04-28 00:00:00.000
2968,6652,23.282,47,2023-04-29 00:00:00.000
2969,6825,23.8875,37,2023-04-30 00:00:00.000
2970,6766,23.681,29,2023-05-01 00:00:00.000
2971,6613,23.145500000000002,32,2023-05-02 00:00:00.000
2972,6759,23.6565,18,2023-05-03 00:00:00.000
2973,6883,24.090500000000002,35,2023-05-04 00:00:00.000
2974,6909,24.1815,28,2023-05-05 00:00:00.000
2975,6955,24.3425,34,2023-05-06 00:00:00.000
2976,6769,23.6915,25,2023-05-07 00:00:00.000
2977,6375,22.3125,30,2023-05-08 00:00:00.000
2978,6386,22.351,23,2023-05-09 00:00:00.000
2979,6573,23.0055,34,2023-05-10 00:00:00.000
2980,6834,23.919,28,2023-05-11 00:00:00.000
2981,6608,23.128,27,2023-05-12 00:00:00.000
2982,6630,23.205000000000002,28,2023-05-13 00:00:00.000
2983,6592,23.072,39,2023-05-14 00:00:00.000
2984,6587,23.0545,26,2023-05-15 00:00:00.000
2985,6151,21.5285,28,2023-05-16 00:00:00.000
2986,6571,22.9985,25,2023-05-17 00:00:00.000
2987,6439,22.5365,26,2023-05-18 00:00:00.000
2988,6462,22.617,28,2023-05-19 00:00:00.000
2989,6052,21.182000000000002,42,2023-05-20 00:00:00.000
2990,5883,20.5905,38,2023-05-21 00:00:00.000
2991,5928,20.748,37,2023-05-22 00:00:00.000
2992,6298,22.043,29,2023-05-23 00:00:00.000
2993,6217,21.7595,21,2023-05-24 00:00:00.000
2994,6421,22.4735,25,2023-05-25 00:00:00.000
2995,6429,22.5015,22,2023-05-26 00:00:00.000
2996,6650,23.275000000000002,26,2023-05-27 00:00:00.000
2997,6441,22.5435,31,2023-05-28 00:00:00.000
2998,6173,21.6055,35,2023-05-29 00:00:00.000
2999,6051,21.1785,31,2023-05-30 00:00:00.000
3000,6518,22.813,26,2023-05-31 00:00:00.000
3001,6552,22.932000000000002,43,2023-06-01 00:00:00.000
3002,6304,22.064,23,2023-06-02 00:00:00.000
3003,6312,22.092,30,2023-06-03 00:00:00.000
3004,6576,23.016000000000002,36,2023-06-04 00:00:00.000
3005,6715,23.5025,23,2023-06-05 00:00:00.000
3006,6686,23.401,32,2023-06-06 00:00:00.000
3007,6886,24.101,27,2023-06-07 00:00:00.000
3008,6955,24.3425,26,2023-06-08 00:00:00.000
3009,6867,24.0345,23,2023-06-09 00:00:00.000
3010,6970,24.395,30,2023-06-10 00:00:00.000
3011,6980,24.43,32,2023-06-11 00:00:00.000
3012,6355,22.2425,36,2023-06-12 00:00:00.000
3013,6838,23.933,23,2023-06-13 00:00:00.000
3014,6848,23.968,32,2023-06-14 00:00:00.000
3015,6430,22.505,32,2023-06-15 00:00:00.000
3016,6765,23.677500000000002,32,2023-06-16 00:00:00.000
3017,6514,22.799,25,2023-06-17 00:00:00.000
3018,6606,23.121000000000002,33,2023-06-18 00:00:00.000
3019,6677,23.369500000000002,35,2023-06-19 00:00:00.000
3020,6738,23.583000000000002,33,2023-06-20 00:00:00.000
3021,6632,23.212,58,2023-06-21 00:00:00.000
3022,6566,22.981,88,2023-06-22 00:00:00.000
3023,6405,22.4175,93,2023-06-23 00:00:00.000
3024,6728,23.548000000000002,64,2023-06-24 00:00:00.000
3025,6752,23.632,82,2023-06-25 00:00:00.000
3026,6755,23.642500000000002,73,2023-06-26 00:00:00.000
3027,6416,22.456,45,2023-06-27 00:00:00.000
3028,6386,22.351,39,2023-06-28 00:00:00.000
3029,6869,24.0415,29,2023-06-29 00:00:00.000
3030,6894,24.129,36,2023-06-30 00:00:00.000
